data from new session is written from here:,,,
Sun May  2 21:52:18 2021,115,31,373
Sun May  2 21:52:18 2021,-61,78,235
Sun May  2 21:52:18 2021,16,35,198
Sun May  2 21:52:18 2021,140,-9,224
Sun May  2 21:52:18 2021,140,-9,224
Sun May  2 21:52:18 2021,156,-51,316
Sun May  2 21:52:18 2021,-109,-62,275
Sun May  2 21:52:18 2021,-109,-62,275
Sun May  2 21:52:18 2021,-219,62,196
Sun May  2 21:52:18 2021,-50,-43,202
Sun May  2 21:52:18 2021,-50,-43,202
Sun May  2 21:52:18 2021,84,14,296
Sun May  2 21:52:18 2021,-13,65,274
Sun May  2 21:52:18 2021,-144,-75,271
Sun May  2 21:52:18 2021,-144,-75,271
Sun May  2 21:52:18 2021,-147,-135,260
Sun May  2 21:52:18 2021,99,-86,348
Sun May  2 21:52:18 2021,99,-86,348
Sun May  2 21:52:18 2021,101,77,329
Sun May  2 21:52:18 2021,-103,-10,252
Sun May  2 21:52:18 2021,-43,-69,192
Sun May  2 21:52:18 2021,-43,-69,192
Sun May  2 21:52:18 2021,93,-71,230
Sun May  2 21:52:18 2021,57,-15,306
Sun May  2 21:52:18 2021,57,-15,306
Sun May  2 21:52:18 2021,-78,18,288
Sun May  2 21:52:18 2021,-211,-43,221
Sun May  2 21:52:18 2021,125,0,259
Sun May  2 21:52:18 2021,125,0,259
Sun May  2 21:52:18 2021,121,-1,319
Sun May  2 21:52:18 2021,-13,20,272
Sun May  2 21:52:18 2021,-13,20,272
Sun May  2 21:52:18 2021,-43,-77,273
Sun May  2 21:52:18 2021,-116,-123,262
Sun May  2 21:52:18 2021,-116,-123,262
Sun May  2 21:52:18 2021,224,79,334
Sun May  2 21:52:18 2021,-91,22,261
Sun May  2 21:52:18 2021,-192,-58,236
Sun May  2 21:52:18 2021,-192,-58,236
Sun May  2 21:52:18 2021,-94,-145,232
Sun May  2 21:52:18 2021,-22,-101,291
Sun May  2 21:52:18 2021,-22,-101,291
Sun May  2 21:52:18 2021,33,67,325
Sun May  2 21:52:18 2021,-176,-81,245
Sun May  2 21:52:18 2021,-154,-30,166
Sun May  2 21:52:18 2021,-154,-30,166
Sun May  2 21:52:18 2021,46,-58,305
Sun May  2 21:52:18 2021,153,11,273
Sun May  2 21:52:18 2021,153,11,273
Sun May  2 21:52:18 2021,-50,45,257
Sun May  2 21:52:18 2021,-141,-95,211
Sun May  2 21:52:18 2021,126,-4,257
Sun May  2 21:52:18 2021,126,-4,257
Sun May  2 21:52:18 2021,54,3,317
Sun May  2 21:52:18 2021,-2,31,254
Sun May  2 21:52:18 2021,-2,31,254
Sun May  2 21:52:18 2021,-119,-57,220
Sun May  2 21:52:18 2021,-62,-118,237
Sun May  2 21:52:18 2021,172,16,307
Sun May  2 21:52:18 2021,172,16,307
Sun May  2 21:52:18 2021,-65,66,271
Sun May  2 21:52:18 2021,-156,-20,214
Sun May  2 21:52:18 2021,-45,-163,248
Sun May  2 21:52:18 2021,-45,-163,248
Sun May  2 21:52:18 2021,133,-29,293
Sun May  2 21:52:18 2021,28,62,327
Sun May  2 21:52:18 2021,-74,0,254
Sun May  2 21:52:18 2021,-74,0,254
Sun May  2 21:52:18 2021,-122,-81,202
Sun May  2 21:52:18 2021,-37,-100,302
Sun May  2 21:52:18 2021,94,38,282
Sun May  2 21:52:19 2021,-130,2,302
Sun May  2 21:52:19 2021,-130,2,302
Sun May  2 21:52:19 2021,-95,-61,214
Sun May  2 21:52:19 2021,36,-62,243
Sun May  2 21:52:19 2021,-19,-71,362
Sun May  2 21:52:19 2021,-31,32,272
Sun May  2 21:52:19 2021,-31,32,272
Sun May  2 21:52:19 2021,-99,-31,233
Sun May  2 21:52:19 2021,-6,-58,244
Sun May  2 21:52:19 2021,156,-14,362
Sun May  2 21:52:19 2021,156,-14,362
Sun May  2 21:52:19 2021,-87,-3,299
Sun May  2 21:52:19 2021,-156,-61,202
Sun May  2 21:52:19 2021,-4,-136,270
Sun May  2 21:52:19 2021,-4,-136,270
Sun May  2 21:52:19 2021,57,5,293
Sun May  2 21:52:19 2021,31,49,307
Sun May  2 21:52:19 2021,-74,-37,281
Sun May  2 21:52:19 2021,-74,-37,281
Sun May  2 21:52:19 2021,-177,-130,204
Sun May  2 21:52:19 2021,-6,-158,334
Sun May  2 21:52:19 2021,79,23,302
Sun May  2 21:52:19 2021,79,23,302
Sun May  2 21:52:19 2021,-172,-5,281
Sun May  2 21:52:19 2021,-158,-45,232
Sun May  2 21:52:19 2021,72,-20,276
Sun May  2 21:52:19 2021,88,-24,330
Sun May  2 21:52:19 2021,88,-24,330
Sun May  2 21:52:19 2021,-131,-2,268
Sun May  2 21:52:19 2021,-197,-74,253
Sun May  2 21:52:19 2021,-10,-114,297
Sun May  2 21:52:19 2021,-10,-114,297
Sun May  2 21:52:19 2021,144,71,338
Sun May  2 21:52:19 2021,-116,9,280
Sun May  2 21:52:19 2021,-168,-58,208
Sun May  2 21:52:19 2021,-168,-58,208
Sun May  2 21:52:19 2021,-73,-147,209
Sun May  2 21:52:19 2021,37,-70,340
Sun May  2 21:52:19 2021,115,81,299
Sun May  2 21:52:19 2021,-175,2,248
Sun May  2 21:52:19 2021,-175,2,248
Sun May  2 21:52:19 2021,-19,-69,187
Sun May  2 21:52:19 2021,115,-95,279
Sun May  2 21:52:19 2021,-31,-16,301
Sun May  2 21:52:19 2021,-31,-16,301
Sun May  2 21:52:19 2021,-108,40,242
Sun May  2 21:52:19 2021,-21,-79,244
Sun May  2 21:52:19 2021,68,-9,261
Sun May  2 21:52:19 2021,107,41,290
Sun May  2 21:52:19 2021,107,41,290
Sun May  2 21:52:19 2021,-68,25,285
Sun May  2 21:52:19 2021,-192,-39,168
Sun May  2 21:52:19 2021,-123,-128,273
Sun May  2 21:52:19 2021,-123,-128,273
Sun May  2 21:52:19 2021,109,25,329
Sun May  2 21:52:19 2021,9,145,256
Sun May  2 21:52:19 2021,-161,-85,266
Sun May  2 21:52:19 2021,-161,-85,266
Sun May  2 21:52:19 2021,-61,-122,219
Sun May  2 21:52:19 2021,92,-80,329
Sun May  2 21:52:19 2021,-39,28,327
Sun May  2 21:52:19 2021,-179,-47,239
Sun May  2 21:52:19 2021,-179,-47,239
Sun May  2 21:52:19 2021,-38,-122,244
Sun May  2 21:52:19 2021,45,-81,293
Sun May  2 21:52:19 2021,22,12,325
Sun May  2 21:52:19 2021,-91,9,261
Sun May  2 21:52:19 2021,-107,-106,242
Sun May  2 21:52:19 2021,-107,-106,242
Sun May  2 21:52:19 2021,112,18,292
Sun May  2 21:52:19 2021,27,11,319
Sun May  2 21:52:19 2021,-99,50,278
Sun May  2 21:52:19 2021,-102,-47,209
Sun May  2 21:52:19 2021,-102,-47,209
Sun May  2 21:52:19 2021,31,-52,299
Sun May  2 21:52:19 2021,197,57,318
Sun May  2 21:52:19 2021,-36,92,286
Sun May  2 21:52:19 2021,-36,92,286
Sun May  2 21:52:19 2021,-130,-90,240
Sun May  2 21:52:19 2021,-55,-92,196
Sun May  2 21:52:19 2021,222,0,322
Sun May  2 21:52:19 2021,222,0,322
Sun May  2 21:52:19 2021,6,48,307
Sun May  2 21:52:19 2021,-118,-28,218
Sun May  2 21:52:19 2021,-115,-153,193
Sun May  2 21:52:19 2021,-115,-153,193
Sun May  2 21:52:19 2021,46,-125,270
Sun May  2 21:52:19 2021,151,74,335
Sun May  2 21:52:19 2021,-146,51,242
Sun May  2 21:52:19 2021,-205,-106,230
Sun May  2 21:52:19 2021,-205,-106,230
Sun May  2 21:52:19 2021,-14,-63,212
Sun May  2 21:52:19 2021,153,33,326
Sun May  2 21:52:19 2021,-131,7,314
Sun May  2 21:52:19 2021,-231,-68,241
Sun May  2 21:52:19 2021,-82,-82,248
Sun May  2 21:52:19 2021,-82,-82,248
Sun May  2 21:52:19 2021,-45,-108,303
Sun May  2 21:52:19 2021,-10,36,310
Sun May  2 21:52:19 2021,-106,-15,236
Sun May  2 21:52:19 2021,-106,-15,236
Sun May  2 21:52:19 2021,-118,-100,260
Sun May  2 21:52:19 2021,97,-24,262
Sun May  2 21:52:19 2021,-41,-8,313
Sun May  2 21:52:19 2021,-41,-8,313
Sun May  2 21:52:19 2021,-61,13,239
Sun May  2 21:52:19 2021,-130,-67,208
Sun May  2 21:52:19 2021,-4,-13,286
Sun May  2 21:52:19 2021,-4,-13,286
Sun May  2 21:52:19 2021,29,-14,337
Sun May  2 21:52:19 2021,-80,-34,280
Sun May  2 21:52:19 2021,-140,-32,195
Sun May  2 21:52:19 2021,-92,-43,264
Sun May  2 21:52:19 2021,-92,-43,264
Sun May  2 21:52:19 2021,134,87,340
Sun May  2 21:52:19 2021,-78,6,295
Sun May  2 21:52:19 2021,-255,-67,252
Sun May  2 21:52:19 2021,-255,-67,252
Sun May  2 21:52:19 2021,-71,-103,232
Sun May  2 21:52:19 2021,121,-31,347
Sun May  2 21:52:19 2021,113,114,321
Sun May  2 21:52:19 2021,113,114,321
Sun May  2 21:52:19 2021,-103,-25,201
Sun May  2 21:52:19 2021,-128,-169,217
Sun May  2 21:52:19 2021,120,-59,314
Sun May  2 21:52:19 2021,120,-59,314
Sun May  2 21:52:19 2021,152,110,353
Sun May  2 21:52:19 2021,-158,58,245
Sun May  2 21:52:19 2021,-219,-120,222
Sun May  2 21:52:20 2021,-219,-120,222
Sun May  2 21:52:20 2021,-43,-117,262
Sun May  2 21:52:20 2021,115,12,364
Sun May  2 21:52:20 2021,-70,79,291
Sun May  2 21:52:20 2021,-70,79,291
Sun May  2 21:52:20 2021,-182,-51,180
Sun May  2 21:52:20 2021,-65,-159,242
Sun May  2 21:52:20 2021,74,-44,318
Sun May  2 21:52:20 2021,74,-44,318
Sun May  2 21:52:20 2021,97,26,323
Sun May  2 21:52:20 2021,-184,18,272
Sun May  2 21:52:20 2021,-33,-19,199
Sun May  2 21:52:20 2021,-33,-19,199
Sun May  2 21:52:20 2021,76,-88,297
Sun May  2 21:52:20 2021,-104,-44,323
Sun May  2 21:52:20 2021,-173,-59,272
Sun May  2 21:52:20 2021,-173,-59,272
Sun May  2 21:52:20 2021,-134,-97,218
Sun May  2 21:52:20 2021,82,-18,328
Sun May  2 21:52:20 2021,75,83,284
Sun May  2 21:52:20 2021,75,83,284
Sun May  2 21:52:20 2021,-101,-9,260
