frequency of X,Amplitude of X,frequency of Y,Amplitude of Y,frequency of Z,Amplitude of Z
46.97986577,11.54175321,46.97986577,4.427410965,46.97986577,6.068953363
218.1208054,11.45860491,218.1208054,4.480325324,218.1208054,1.138390792
194.6308725,11.19283109,194.6308725,4.262802002,194.6308725,2.051588227
127.5167785,11.15410586,127.5167785,4.249081094,127.5167785,3.602291264
429.5302013,11.12578183,429.5302013,2.515937593,429.5302013,3.694881072
90.60402685,11.03847428,90.60402685,4.03970438,90.60402685,4.589921621
151.0067114,10.96290068,151.0067114,10.02484172,151.0067114,4.271629386
104.0268456,10.80555896,104.0268456,2.256930577,104.0268456,2.570214892
100.6711409,10.63195471,100.6711409,5.511962574,100.6711409,2.981486852
140.9395973,10.60160445,140.9395973,5.236318351,140.9395973,5.661579434
161.0738255,10.42469409,161.0738255,6.735882784,161.0738255,4.7862287
144.295302,9.967868022,144.295302,6.34247785,144.295302,2.030818365
281.8791946,9.92332535,281.8791946,5.849892579,281.8791946,3.782013625
466.442953,9.922087869,466.442953,5.551126493,466.442953,1.19859689
312.0805369,9.902807482,312.0805369,7.027550533,312.0805369,3.573381543
439.5973154,9.645375371,439.5973154,2.330930513,439.5973154,4.581903475
43.62416107,9.614508657,43.62416107,12.87839014,43.62416107,2.147384679
73.82550336,9.50417401,73.82550336,1.410735098,73.82550336,7.894059951
285.2348993,9.467767155,285.2348993,2.953321936,285.2348993,1.594988447
459.7315436,9.429497525,459.7315436,3.161337154,459.7315436,3.413243084
26.84563758,9.420446618,26.84563758,6.892938923,26.84563758,2.572281643
265.1006711,9.354362096,265.1006711,3.118438377,265.1006711,3.404724279
97.31543624,9.205639167,97.31543624,2.86035579,97.31543624,1.499395063
476.5100671,8.950827032,476.5100671,2.040741317,476.5100671,4.552202276
453.0201342,8.928190296,453.0201342,5.381204876,453.0201342,4.066478092
379.1946309,8.75062189,379.1946309,2.608816543,379.1946309,3.342418434
211.409396,8.650242052,211.409396,6.289560108,211.409396,2.559678131
432.885906,8.598472695,432.885906,5.429372517,432.885906,4.305382079
13.42281879,8.576567711,13.42281879,4.761694818,13.42281879,1.339548111
406.0402685,8.27566239,406.0402685,3.93895472,406.0402685,3.184026711
338.9261745,8.230437156,338.9261745,1.643871229,338.9261745,3.560576903
60.40268456,8.14517312,60.40268456,1.056586351,60.40268456,7.231785473
147.6510067,8.021296575,147.6510067,3.569886911,147.6510067,2.936546547
305.3691275,7.815891865,305.3691275,3.23362687,305.3691275,4.17031229
50.33557047,7.74577829,50.33557047,3.457792655,50.33557047,3.224441135
271.8120805,7.638391356,271.8120805,4.453563245,271.8120805,0.875578899
302.0134228,7.485754254,302.0134228,5.041287504,302.0134228,3.611823568
308.7248322,7.447851383,308.7248322,7.712512699,308.7248322,4.325631357
221.4765101,7.401812885,221.4765101,2.286452737,221.4765101,2.97159534
332.2147651,7.271340134,332.2147651,6.095687243,332.2147651,0.70874128
372.4832215,7.223694509,372.4832215,3.33077982,372.4832215,4.732719939
130.8724832,7.192059433,130.8724832,6.872984652,130.8724832,2.967257422
315.4362416,7.169787419,315.4362416,6.184002542,315.4362416,3.196195423
241.6107383,7.04875637,241.6107383,1.855020476,241.6107383,1.303280027
255.033557,6.957171209,255.033557,3.779841226,255.033557,1.86326579
426.1744966,6.939499054,426.1744966,4.301600631,426.1744966,4.599692277
436.2416107,6.887137984,436.2416107,3.803125969,436.2416107,2.185935051
375.8389262,6.868779433,375.8389262,4.815174983,375.8389262,1.799467381
463.0872483,6.696548593,463.0872483,2.988193165,463.0872483,1.494642154
322.147651,6.649213096,322.147651,4.791728365,322.147651,1.669917743
422.8187919,6.639892281,422.8187919,5.917142003,422.8187919,4.39695042
137.5838926,6.610084543,137.5838926,12.81992836,137.5838926,2.15977143
402.6845638,6.565834412,402.6845638,2.097173316,402.6845638,3.271997867
201.3422819,6.519727042,201.3422819,2.496797432,201.3422819,1.523193633
80.53691275,6.469232419,80.53691275,2.876923374,80.53691275,3.4217048
345.6375839,6.448855235,345.6375839,2.536941623,345.6375839,3.473235264
328.8590604,6.44408431,328.8590604,2.517166791,328.8590604,5.942823076
117.4496644,6.385111594,117.4496644,10.10037927,117.4496644,6.04832445
298.6577181,6.3687489,298.6577181,6.685835809,298.6577181,2.788402272
157.7181208,6.324204917,157.7181208,3.792800014,157.7181208,4.056994844
197.9865772,6.274763552,197.9865772,11.70503405,197.9865772,2.4369368
77.18120805,6.227563747,77.18120805,3.319397569,77.18120805,2.808072933
295.3020134,6.206900783,295.3020134,6.970678686,295.3020134,2.073899145
446.3087248,6.202112043,446.3087248,6.106226398,446.3087248,2.358025859
399.3288591,6.193496506,399.3288591,3.835282417,399.3288591,2.621583616
204.6979866,6.181775129,204.6979866,4.044010416,204.6979866,2.054170686
110.738255,6.007586458,110.738255,18.07682896,110.738255,6.970610339
258.3892617,5.949630647,258.3892617,2.83702839,258.3892617,4.985207831
238.2550336,5.731860882,238.2550336,2.488918929,238.2550336,2.835707859
30.20134228,5.624534074,30.20134228,5.035749306,30.20134228,1.97636392
191.2751678,5.599923023,191.2751678,1.897593135,191.2751678,1.605028487
416.1073826,5.52047652,416.1073826,3.001492477,416.1073826,3.778241111
93.95973154,5.354544091,93.95973154,6.895706062,93.95973154,3.986869967
288.590604,5.341551933,288.590604,2.008926658,288.590604,0.952440483
83.89261745,5.070972284,83.89261745,2.066943225,83.89261745,1.740750044
20.13422819,5.02452426,20.13422819,2.974714506,20.13422819,5.811003701
318.7919463,5.018257456,318.7919463,7.515214495,318.7919463,1.10967478
382.5503356,4.951126941,382.5503356,3.88379534,382.5503356,1.229389502
6.711409396,4.842698947,6.711409396,2.75033176,6.711409396,3.547161936
412.7516779,4.679785656,412.7516779,0.945912301,412.7516779,3.097248759
107.3825503,4.538263255,107.3825503,12.04286744,107.3825503,1.426517958
385.9060403,4.538182182,385.9060403,3.144660869,385.9060403,2.243951547
392.6174497,4.515220007,392.6174497,0.770496004,392.6174497,1.724139285
493.2885906,4.401229387,493.2885906,1.030779694,493.2885906,2.379842192
442.9530201,4.327822499,442.9530201,5.544485271,442.9530201,1.523775166
342.2818792,4.29124619,342.2818792,1.975734044,342.2818792,2.427791657
362.4161074,4.221151259,362.4161074,6.615071863,362.4161074,4.015034766
251.6778523,4.216370214,251.6778523,6.775068675,251.6778523,1.085438979
208.0536913,4.177942638,208.0536913,3.56602936,208.0536913,2.000484255
496.6442953,4.1273587,496.6442953,2.933510607,496.6442953,3.083816598
134.2281879,4.053218585,134.2281879,4.36804636,134.2281879,3.130287479
486.5771812,3.940539405,486.5771812,3.730307314,486.5771812,2.464596685
359.0604027,3.917972786,359.0604027,3.732281107,359.0604027,1.767736552
291.9463087,3.878450523,291.9463087,1.317096176,291.9463087,1.568040587
348.9932886,3.877348903,348.9932886,1.47955169,348.9932886,1.761351801
483.2214765,3.733962767,483.2214765,1.301996478,483.2214765,2.746449665
369.1275168,3.656396754,369.1275168,1.489259925,369.1275168,5.164162107
352.3489933,3.636089305,352.3489933,2.535693494,352.3489933,4.229810333
479.8657718,3.409023413,479.8657718,2.541029182,479.8657718,2.832893614
10.06711409,3.383036575,10.06711409,2.206004685,10.06711409,5.497902352
395.9731544,3.337224859,395.9731544,3.854977218,395.9731544,2.062045981
325.5033557,3.107260929,325.5033557,4.641345704,325.5033557,3.069079958
224.8322148,3.008296725,224.8322148,1.854878769,224.8322148,1.852264061
228.1879195,2.905210815,228.1879195,4.851374758,228.1879195,2.798287515
500,2.509348436,500,3.309414619,500,2.528923465
389.261745,2.269456899,389.261745,0.360243834,389.261745,0.830915993
234.8993289,2.268138015,234.8993289,5.122769871,234.8993289,7.072435498
456.3758389,1.93477502,456.3758389,2.59212616,456.3758389,4.327725287
87.24832215,1.77476558,87.24832215,1.514368721,87.24832215,0.70965051
275.1677852,1.727131549,275.1677852,8.84329205,275.1677852,2.949461157
231.5436242,1.573043963,231.5436242,2.41934792,231.5436242,1.697740907
124.1610738,1.493570562,124.1610738,2.330786684,124.1610738,5.486246433
365.7718121,1.492226068,365.7718121,4.451088686,365.7718121,2.645802378
449.6644295,0.875146721,449.6644295,0.93516039,449.6644295,1.949671233
335.5704698,0.567097875,335.5704698,3.642605905,335.5704698,3.120455807
16.77852349,0.561757401,16.77852349,3.483628584,16.77852349,3.927705615
278.5234899,0.191056854,278.5234899,0.868219341,278.5234899,1.560499372
