frequency of X,Amplitude of X,frequency of Y,Amplitude of Y,frequency of Z,Amplitude of Z
432.885906,6.038116007,432.885906,2.002764808,432.885906,1.063764998
201.3422819,5.863273579,201.3422819,6.473116857,201.3422819,1.758159619
184.5637584,5.823431667,184.5637584,0.898541514,184.5637584,2.377755382
231.5436242,5.745742404,231.5436242,5.02194706,231.5436242,2.003108313
30.20134228,5.732482572,30.20134228,2.410547209,30.20134228,2.748530794
295.3020134,5.637477534,295.3020134,3.644899138,295.3020134,2.918119543
365.7718121,5.618512294,365.7718121,3.614541238,365.7718121,3.395456331
197.9865772,5.60063246,197.9865772,3.11275508,197.9865772,2.778108976
436.2416107,5.475033501,436.2416107,3.341488457,436.2416107,2.210747213
332.2147651,5.444278956,332.2147651,1.250930026,332.2147651,4.368813773
348.9932886,5.406269796,348.9932886,3.840139033,348.9932886,0.204678052
261.7449664,5.362195637,261.7449664,0.79671541,261.7449664,2.599991799
10.06711409,5.349268858,10.06711409,2.548970544,10.06711409,2.377231298
489.9328859,5.153674583,489.9328859,3.05837652,489.9328859,1.005071642
369.1275168,5.143219237,369.1275168,2.815127069,369.1275168,1.521268788
402.6845638,5.094269182,402.6845638,2.939350332,402.6845638,2.847553976
466.442953,5.046068103,466.442953,2.556510195,466.442953,0.660438919
362.4161074,4.921002254,362.4161074,2.56847666,362.4161074,4.159528548
211.409396,4.887192038,211.409396,1.334914991,211.409396,1.734318703
130.8724832,4.878670955,130.8724832,0.242780649,130.8724832,2.25527855
251.6778523,4.876433123,251.6778523,5.191296134,251.6778523,5.711357107
456.3758389,4.787642251,456.3758389,2.699170832,456.3758389,2.284900332
57.04697987,4.77384275,57.04697987,1.673424467,57.04697987,4.517393421
288.590604,4.660993906,288.590604,0.748015364,288.590604,3.232954604
322.147651,4.514001514,322.147651,1.127952555,322.147651,2.361375251
50.33557047,4.428802149,50.33557047,0.280690329,50.33557047,2.397268162
291.9463087,4.409981378,291.9463087,3.421242531,291.9463087,1.341691171
496.6442953,4.304098392,496.6442953,2.716101245,496.6442953,2.002902294
446.3087248,4.296818872,446.3087248,3.024405046,446.3087248,4.224071585
379.1946309,4.254487736,379.1946309,2.590442355,379.1946309,1.862486765
255.033557,4.248826198,255.033557,1.40845118,255.033557,1.677132328
26.84563758,4.239162514,26.84563758,2.336078295,26.84563758,5.778376266
53.69127517,4.176049651,53.69127517,0.552529409,53.69127517,3.786677769
416.1073826,4.159931958,416.1073826,1.886925482,416.1073826,1.060584258
439.5973154,4.069884569,439.5973154,2.966797377,439.5973154,1.420541477
208.0536913,4.061362735,208.0536913,2.790250138,208.0536913,1.813578346
442.9530201,4.050704584,442.9530201,2.826276853,442.9530201,5.590664272
110.738255,3.972000946,110.738255,10.78109266,110.738255,1.659099787
429.5302013,3.886973668,429.5302013,1.075633002,429.5302013,2.627826074
167.7852349,3.732386785,167.7852349,8.334557243,167.7852349,4.335532775
275.1677852,3.697560191,275.1677852,1.280847477,275.1677852,2.813222476
449.6644295,3.683861871,449.6644295,1.397559489,449.6644295,2.51768512
305.3691275,3.645308526,305.3691275,1.550761923,305.3691275,2.579809062
204.6979866,3.618336127,204.6979866,3.396855501,204.6979866,2.497558931
23.48993289,3.604035248,23.48993289,1.603932744,23.48993289,0.824436097
453.0201342,3.595581482,453.0201342,2.150370883,453.0201342,2.026118604
315.4362416,3.522240985,315.4362416,3.684646238,315.4362416,6.15180992
345.6375839,3.471700001,345.6375839,3.148188921,345.6375839,3.340223387
385.9060403,3.460608647,385.9060403,4.445003678,385.9060403,3.136257193
120.8053691,3.438953387,120.8053691,4.398014808,120.8053691,1.446453245
298.6577181,3.401703722,298.6577181,1.674039494,298.6577181,2.797041195
463.0872483,3.400743955,463.0872483,2.170970946,463.0872483,1.688962957
352.3489933,3.376999547,352.3489933,1.173288979,352.3489933,2.645941906
134.2281879,3.371265561,134.2281879,1.18252552,134.2281879,3.028600857
308.7248322,3.350203883,308.7248322,0.789759911,308.7248322,1.179354544
395.9731544,3.268809931,395.9731544,1.084249076,395.9731544,1.952049646
214.7651007,3.21248419,214.7651007,5.812983964,214.7651007,3.481274273
124.1610738,3.197265101,124.1610738,6.049376322,124.1610738,3.066750982
469.7986577,3.171287929,469.7986577,4.595777614,469.7986577,1.448806361
278.5234899,2.859355482,278.5234899,1.34061297,278.5234899,2.669536263
40.26845638,2.854010089,40.26845638,7.842252393,40.26845638,7.145058154
258.3892617,2.714713351,258.3892617,3.210418317,258.3892617,1.611081201
285.2348993,2.700788539,285.2348993,1.507057978,285.2348993,2.492552361
486.5771812,2.698081149,486.5771812,0.778564875,486.5771812,1.980852616
144.295302,2.68600221,144.295302,6.465362727,144.295302,11.03643995
399.3288591,2.674391096,399.3288591,1.951709932,399.3288591,5.051804979
382.5503356,2.643498998,382.5503356,1.887450272,382.5503356,2.76085828
422.8187919,2.602226971,422.8187919,2.262178688,422.8187919,2.491799888
412.7516779,2.537704575,412.7516779,3.540447836,412.7516779,3.283036036
312.0805369,2.469121061,312.0805369,2.575971138,312.0805369,5.354038483
265.1006711,2.427751101,265.1006711,1.494307931,265.1006711,1.499820181
342.2818792,2.368705347,342.2818792,2.045177375,342.2818792,0.926020507
302.0134228,2.353976991,302.0134228,0.833582949,302.0134228,1.617121602
493.2885906,2.187808382,493.2885906,2.890607155,493.2885906,3.1754103
268.4563758,2.065488468,268.4563758,2.695813632,268.4563758,0.823589871
500,1.921292634,500,0.344723457,500,0.816553505
409.3959732,1.920002601,409.3959732,2.789253173,409.3959732,2.899541689
476.5100671,1.867714494,476.5100671,1.626923074,476.5100671,2.009418023
359.0604027,1.848280814,359.0604027,2.687403694,359.0604027,1.25487008
392.6174497,1.733414491,392.6174497,3.395593259,392.6174497,2.383097061
281.8791946,1.489649333,281.8791946,1.047746008,281.8791946,0.673221763
459.7315436,1.440439058,459.7315436,5.342483225,459.7315436,4.698056299
406.0402685,1.427103196,406.0402685,1.240416522,406.0402685,2.795248039
271.8120805,1.397739083,271.8120805,0.468187657,271.8120805,3.502852959
20.13422819,1.372300573,20.13422819,1.810633834,20.13422819,2.285916079
335.5704698,1.337377201,335.5704698,2.436582306,335.5704698,4.526823758
174.4966443,1.1501604,174.4966443,10.19695716,174.4966443,4.914615536
473.1543624,1.079212356,473.1543624,6.446947056,473.1543624,2.541915036
13.42281879,0.879218939,13.42281879,3.514342135,13.42281879,2.142045805
426.1744966,0.633591604,426.1744966,1.400160367,426.1744966,4.176034946
419.4630872,0.554948687,419.4630872,2.081409137,419.4630872,2.333096276
338.9261745,0.507904997,338.9261745,1.932186725,338.9261745,3.988282225
191.2751678,0.418927986,191.2751678,2.273940007,191.2751678,1.439178522
