frequency of X,Amplitude of X,frequency of Y,Amplitude of Y,frequency of Z,Amplitude of Z
33.06613226,8.674405567,33.06613226,3.826962029,33.06613226,2.859020242
34.06813627,3.990752431,34.06813627,1.096589664,34.06813627,3.76122937
35.07014028,2.10762956,35.07014028,4.307184889,35.07014028,2.617925538
36.07214429,1.379613441,36.07214429,1.890339994,36.07214429,1.222316953
37.0741483,3.570298682,37.0741483,2.700135066,37.0741483,0.293682024
38.0761523,3.544649298,38.0761523,1.389065225,38.0761523,3.696588556
39.07815631,2.649785973,39.07815631,1.26034533,39.07815631,2.744752061
40.08016032,3.623014907,40.08016032,0.652803659,40.08016032,0.988008248
41.08216433,1.707982532,41.08216433,1.793360903,41.08216433,2.536148252
42.08416834,2.198427676,42.08416834,0.494710841,42.08416834,2.051306172
43.08617234,4.637117017,43.08617234,3.42695012,43.08617234,0.802635657
44.08817635,2.883867858,44.08817635,3.941229763,44.08817635,2.098182227
45.09018036,2.438189886,45.09018036,1.943484535,45.09018036,1.993260999
46.09218437,6.619046115,46.09218437,2.881663712,46.09218437,1.714311236
47.09418838,3.502184716,47.09418838,3.469215094,47.09418838,2.34311615
48.09619238,2.67518717,48.09619238,3.389987583,48.09619238,2.103648728
49.09819639,4.498829928,49.09819639,3.600740708,49.09819639,2.186048317
50.1002004,6.783870716,50.1002004,1.688706976,50.1002004,1.332813601
51.10220441,2.346569302,51.10220441,3.336657709,51.10220441,0.926643346
52.10420842,2.544739815,52.10420842,2.227132387,52.10420842,1.646805549
53.10621242,0.599912943,53.10621242,3.491568103,53.10621242,1.326792646
54.10821643,3.240735844,54.10821643,1.645476213,54.10821643,2.07904459
55.11022044,4.505465822,55.11022044,3.193267318,55.11022044,2.607084807
56.11222445,4.966706366,56.11222445,4.567172866,56.11222445,0.842970572
57.11422846,1.725233577,57.11422846,4.077260494,57.11422846,2.333596175
58.11623246,1.882330825,58.11623246,2.157149354,58.11623246,0.358160783
59.11823647,5.544822757,59.11823647,7.861125644,59.11823647,0.849765049
60.12024048,2.046979798,60.12024048,2.507446858,60.12024048,2.548751271
61.12224449,1.005190246,61.12224449,3.807323624,61.12224449,1.825334442
62.1242485,3.147893607,62.1242485,2.100172322,62.1242485,0.688745851
63.12625251,1.785686335,63.12625251,3.01562895,63.12625251,2.002041904
64.12825651,0.471175393,64.12825651,2.605825143,64.12825651,2.187321683
65.13026052,1.80815256,65.13026052,2.659303476,65.13026052,2.109346826
66.13226453,6.436963227,66.13226453,4.559304338,66.13226453,0.558550951
67.13426854,2.854247021,67.13426854,1.762933752,67.13426854,1.372049998
68.13627255,4.51266911,68.13627255,1.429867491,68.13627255,0.111500231
69.13827655,3.060482128,69.13827655,0.330234066,69.13827655,0.973578637
70.14028056,3.75054668,70.14028056,0.559400585,70.14028056,1.957650895
71.14228457,4.734339382,71.14228457,0.960873118,71.14228457,1.425099362
72.14428858,7.050805014,72.14428858,1.814179756,72.14428858,2.488252832
73.14629259,2.720516167,73.14629259,2.774580418,73.14629259,1.751554729
74.14829659,2.134198552,74.14829659,2.721406514,74.14829659,2.344068423
75.1503006,2.378806271,75.1503006,1.8088312,75.1503006,1.13877421
76.15230461,2.622864632,76.15230461,1.373492282,76.15230461,0.769392346
77.15430862,6.168302948,77.15430862,2.516127125,77.15430862,2.842630039
78.15631263,1.954896734,78.15631263,4.559756421,78.15631263,3.161576358
79.15831663,5.123432028,79.15831663,3.797027326,79.15831663,0.939357574
80.16032064,0.521472326,80.16032064,6.149942812,80.16032064,2.545797333
81.16232465,8.004720163,81.16232465,5.140663178,81.16232465,1.318491025
82.16432866,10.27786651,82.16432866,8.963475402,82.16432866,1.484936914
83.16633267,7.705458819,83.16633267,6.529542585,83.16633267,3.08502942
84.16833667,4.825442939,84.16833667,7.455452923,84.16833667,3.248548845
85.17034068,2.784392524,85.17034068,6.647098095,85.17034068,2.767505093
86.17234469,5.578930941,86.17234469,12.60213899,86.17234469,1.536529325
87.1743487,9.015163947,87.1743487,10.45816813,87.1743487,0.477109174
88.17635271,7.594355013,88.17635271,6.64313865,88.17635271,0.28935446
89.17835671,7.492958297,89.17835671,17.61947867,89.17835671,1.373645612
90.18036072,2.351865132,90.18036072,6.907173679,90.18036072,1.989754288
91.18236473,4.766008976,91.18236473,5.198295696,91.18236473,3.945517862
92.18436874,7.565484967,92.18436874,11.39491667,92.18436874,0.886216944
93.18637275,3.198984724,93.18637275,9.844689776,93.18637275,2.028159514
94.18837675,16.01894594,94.18837675,14.63606806,94.18837675,0.165665205
95.19038076,9.268875545,95.19038076,20.61822228,95.19038076,2.295503196
96.19238477,14.06277042,96.19238477,16.97322889,96.19238477,1.075601257
97.19438878,14.60917246,97.19438878,28.23833752,97.19438878,3.749530784
98.19639279,8.410490827,98.19639279,13.14635667,98.19639279,1.867406504
99.19839679,4.665943923,99.19839679,9.434572672,99.19839679,1.513912465
100.2004008,7.287213915,100.2004008,14.06867724,100.2004008,1.468411219
101.2024048,7.467725295,101.2024048,10.19876276,101.2024048,4.470017437
102.2044088,11.95847038,102.2044088,18.4266902,102.2044088,1.136477056
103.2064128,7.63698932,103.2064128,8.340169526,103.2064128,1.907073969
104.2084168,10.35968624,104.2084168,11.64504191,104.2084168,3.045784474
105.2104208,1.616815752,105.2104208,3.5402258,105.2104208,1.797419032
106.2124248,7.767054759,106.2124248,20.82042303,106.2124248,3.335766207
107.2144289,11.53379538,107.2144289,13.7646223,107.2144289,3.202817185
108.2164329,13.79609946,108.2164329,20.72178401,108.2164329,1.514593694
109.2184369,4.734614464,109.2184369,1.973968393,109.2184369,0.798565777
110.2204409,9.991251648,110.2204409,15.85961785,110.2204409,1.574392142
111.2224449,4.173300293,111.2224449,2.371692776,111.2224449,1.488909577
112.2244489,3.798924036,112.2244489,13.24370308,112.2244489,1.184473177
113.2264529,6.622473615,113.2264529,8.778049856,113.2264529,0.812984562
114.2284569,9.254935656,114.2284569,7.731022945,114.2284569,2.628182342
115.2304609,1.512753339,115.2304609,3.744247191,115.2304609,1.139362801
116.2324649,9.365033307,116.2324649,14.37465706,116.2324649,0.251040274
117.2344689,7.582182609,117.2344689,4.015360548,117.2344689,0.570212095
118.2364729,2.351255992,118.2364729,6.772774826,118.2364729,0.929172757
119.238477,6.501740595,119.238477,3.515729039,119.238477,1.380556553
120.240481,3.486718048,120.240481,1.651311419,120.240481,0.980270862
121.242485,3.687556942,121.242485,3.383083505,121.242485,0.749787141
122.244489,3.108613981,122.244489,3.08835517,122.244489,1.031953425
123.246493,1.917820801,123.246493,6.408304409,123.246493,2.591395893
124.248497,3.206207356,124.248497,2.785539331,124.248497,1.709045206
125.250501,3.310007403,125.250501,6.788057314,125.250501,0.83206167
126.252505,2.868554603,126.252505,3.106474534,126.252505,1.859727163
127.254509,6.234147497,127.254509,2.251250836,127.254509,1.157541628
128.256513,2.07613421,128.256513,1.763711114,128.256513,0.508326397
129.258517,6.322810858,129.258517,4.531485607,129.258517,0.913576677
130.260521,3.232974398,130.260521,1.579000698,130.260521,1.643069801
131.2625251,1.543828909,131.2625251,6.624119718,131.2625251,0.64915453
132.2645291,3.912295299,132.2645291,2.158716599,132.2645291,0.373949216
133.2665331,5.024751822,133.2665331,6.963387575,133.2665331,0.82302674
134.2685371,5.504673949,134.2685371,3.763557085,134.2685371,0.600678707
135.2705411,2.199347352,135.2705411,2.74999938,135.2705411,1.312581302
136.2725451,6.346391773,136.2725451,5.226023489,136.2725451,1.548957315
137.2745491,8.696043581,137.2745491,6.843909158,137.2745491,1.408048251
138.2765531,2.113673789,138.2765531,4.062207861,138.2765531,2.340980258
139.2785571,3.432979493,139.2785571,8.560635541,139.2785571,2.428664885
140.2805611,2.370426404,140.2805611,1.91922848,140.2805611,1.816049061
141.2825651,2.923361915,141.2825651,5.320909142,141.2825651,0.464444887
142.2845691,5.151841602,142.2845691,2.154479532,142.2845691,1.334435316
143.2865731,5.093658867,143.2865731,6.876660168,143.2865731,0.785467584
144.2885772,7.826988653,144.2885772,2.159924307,144.2885772,2.461408352
145.2905812,4.105016773,145.2905812,7.27262423,145.2905812,3.100017667
146.2925852,2.746274163,146.2925852,8.660790891,146.2925852,0.886840328
147.2945892,4.286247713,147.2945892,8.445706448,147.2945892,1.150234613
148.2965932,2.158300957,148.2965932,3.303625396,148.2965932,1.09978776
149.2985972,4.088260635,149.2985972,5.930397792,149.2985972,1.641542702
150.3006012,3.399945136,150.3006012,4.341301445,150.3006012,1.554007542
151.3026052,1.735619113,151.3026052,5.895913017,151.3026052,1.871977899
152.3046092,1.254977214,152.3046092,3.859951919,152.3046092,2.58388839
153.3066132,3.147113323,153.3066132,5.927314211,153.3066132,1.52064106
154.3086172,1.705003492,154.3086172,2.183158198,154.3086172,1.368708812
155.3106212,1.185236349,155.3106212,3.874363112,155.3106212,1.878110395
156.3126253,5.350898287,156.3126253,5.512411622,156.3126253,1.332127207
157.3146293,3.177282139,157.3146293,4.424858967,157.3146293,2.191923214
158.3166333,5.277744959,158.3166333,3.026255532,158.3166333,1.598039445
159.3186373,4.545556847,159.3186373,3.485033681,159.3186373,1.335658479
160.3206413,3.988972005,160.3206413,6.128391299,160.3206413,1.154054032
161.3226453,0.309487736,161.3226453,3.874678577,161.3226453,1.624998246
162.3246493,5.040304412,162.3246493,8.551978882,162.3246493,1.626063967
163.3266533,3.302269958,163.3266533,9.390388447,163.3266533,1.332853865
164.3286573,3.825973804,164.3286573,7.834137346,164.3286573,3.465608982
165.3306613,5.820679114,165.3306613,9.383595485,165.3306613,1.105437089
166.3326653,2.427422708,166.3326653,3.547753851,166.3326653,1.289085121
167.3346693,2.880850474,167.3346693,8.544974675,167.3346693,0.408188248
168.3366733,5.803882342,168.3366733,6.189099208,168.3366733,1.785010011
169.3386774,1.330155674,169.3386774,2.084585804,169.3386774,0.375673237
170.3406814,4.646833681,170.3406814,3.870563695,170.3406814,2.57126039
171.3426854,6.734197824,171.3426854,2.968562444,171.3426854,2.504239991
172.3446894,3.992420549,172.3446894,2.490530723,172.3446894,1.484237137
173.3466934,4.004978028,173.3466934,5.153427366,173.3466934,1.318399135
174.3486974,5.324536641,174.3486974,7.377472727,174.3486974,1.826589121
175.3507014,4.739624014,175.3507014,6.367690636,175.3507014,1.841376759
176.3527054,1.615635859,176.3527054,5.65064765,176.3527054,0.761533006
177.3547094,5.281039472,177.3547094,2.389798079,177.3547094,2.620969038
178.3567134,2.901500183,178.3567134,6.325945934,178.3567134,1.882598807
179.3587174,4.985509027,179.3587174,5.400770078,179.3587174,2.132758118
180.3607214,2.615463515,180.3607214,4.604367435,180.3607214,2.67546963
181.3627255,4.069106439,181.3627255,4.116371632,181.3627255,2.068990808
182.3647295,4.832040244,182.3647295,7.365554163,182.3647295,3.167782845
183.3667335,4.583028925,183.3667335,3.077159939,183.3667335,2.441008544
184.3687375,5.392058409,184.3687375,3.043765551,184.3687375,0.253955956
185.3707415,4.176065293,185.3707415,3.332262561,185.3707415,0.887649388
186.3727455,4.058123182,186.3727455,7.296619632,186.3727455,3.816830515
187.3747495,2.458769529,187.3747495,3.284287776,187.3747495,1.571674032
188.3767535,4.24259313,188.3767535,6.063251471,188.3767535,3.687709694
189.3787575,9.485121473,189.3787575,8.740430418,189.3787575,2.039218426
190.3807615,3.380634442,190.3807615,3.838451805,190.3807615,1.424753997
191.3827655,9.015373634,191.3827655,4.490339209,191.3827655,1.639535287
192.3847695,3.560601035,192.3847695,0.734196577,192.3847695,1.182917128
193.3867735,1.810950143,193.3867735,6.6072349,193.3867735,2.725915153
194.3887776,2.046439936,194.3887776,3.844958729,194.3887776,1.417540329
195.3907816,1.749083779,195.3907816,4.440901795,195.3907816,2.243052555
196.3927856,4.970761881,196.3927856,5.414587108,196.3927856,0.394253947
197.3947896,5.858537613,197.3947896,2.29222133,197.3947896,2.895643872
198.3967936,3.097848071,198.3967936,1.316819598,198.3967936,0.505412884
199.3987976,6.155959801,199.3987976,0.793886919,199.3987976,1.909836785
200.4008016,1.21755571,200.4008016,3.477100968,200.4008016,0.4772716
201.4028056,2.06115319,201.4028056,2.293846235,201.4028056,0.553671737
202.4048096,3.087051528,202.4048096,1.619126462,202.4048096,1.705244333
203.4068136,2.625166619,203.4068136,1.934330448,203.4068136,0.401202
204.4088176,3.252614143,204.4088176,6.559681015,204.4088176,3.118604287
205.4108216,0.717671048,205.4108216,1.640755547,205.4108216,1.973262583
206.4128257,1.932452945,206.4128257,0.6756775,206.4128257,2.496210818
207.4148297,5.219873255,207.4148297,3.636871267,207.4148297,0.503413733
208.4168337,3.216127092,208.4168337,2.973021718,208.4168337,1.138447127
209.4188377,3.428131619,209.4188377,2.153492593,209.4188377,1.404412392
210.4208417,2.4627701,210.4208417,1.877918159,210.4208417,0.456218781
211.4228457,7.602717324,211.4228457,1.846352119,211.4228457,2.299612393
212.4248497,7.958918567,212.4248497,0.626333078,212.4248497,4.720001074
213.4268537,8.987528346,213.4268537,7.1927476,213.4268537,8.166117923
214.4288577,10.07115157,214.4288577,4.777612258,214.4288577,5.753437649
215.4308617,9.438038341,215.4308617,5.867531813,215.4308617,8.326296959
216.4328657,11.25162327,216.4328657,11.15592138,216.4328657,7.814495296
217.4348697,18.07746167,217.4348697,8.037460915,217.4348697,9.247256732
218.4368737,14.61142922,218.4368737,8.924697566,218.4368737,10.06866502
219.4388778,14.06175882,219.4388778,10.01096272,219.4388778,10.91264537
220.4408818,11.72221093,220.4408818,5.504873922,220.4408818,7.566600239
221.4428858,7.064111722,221.4428858,2.720274742,221.4428858,7.732255658
222.4448898,5.429812995,222.4448898,1.042635981,222.4448898,3.133896282
223.4468938,5.398982631,223.4468938,5.008435212,223.4468938,10.20182778
224.4488978,7.001128029,224.4488978,2.822452624,224.4488978,2.736252179
225.4509018,1.833427126,225.4509018,2.53455992,225.4509018,1.181902953
226.4529058,4.715867756,226.4529058,1.018112112,226.4529058,2.111067515
227.4549098,4.705719329,227.4549098,2.496193312,227.4549098,1.069940695
228.4569138,1.871668341,228.4569138,3.922717391,228.4569138,5.728208704
229.4589178,6.462191355,229.4589178,3.963583723,229.4589178,2.255858858
230.4609218,2.63099056,230.4609218,2.006133403,230.4609218,3.431878656
231.4629259,5.354232899,231.4629259,3.709117592,231.4629259,6.212271255
232.4649299,1.997634476,232.4649299,4.183513516,232.4649299,2.48163399
233.4669339,2.847528216,233.4669339,2.156897096,233.4669339,3.064843191
234.4689379,2.415842036,234.4689379,3.846117353,234.4689379,4.185182594
235.4709419,4.517544658,235.4709419,1.592929367,235.4709419,3.960193602
236.4729459,2.829871215,236.4729459,1.837445324,236.4729459,2.915757456
237.4749499,2.278036984,237.4749499,1.060546898,237.4749499,1.519815888
238.4769539,4.279891633,238.4769539,8.083025707,238.4769539,6.56521817
239.4789579,6.204218628,239.4789579,5.274659977,239.4789579,6.439203272
240.4809619,9.915277571,240.4809619,7.827374092,240.4809619,9.833234298
241.4829659,7.017650277,241.4829659,5.032257745,241.4829659,5.787179594
242.4849699,9.166763846,242.4849699,5.182125683,242.4849699,5.992641342
243.4869739,8.243570526,243.4869739,7.728962414,243.4869739,7.029217557
244.488978,3.914595995,244.488978,5.028830756,244.488978,2.048496302
245.490982,20.46293567,245.490982,15.33474884,245.490982,15.55016956
246.492986,36.38076022,246.492986,25.46454281,246.492986,28.443867
247.49499,17.17677865,247.49499,12.28798191,247.49499,13.57773617
248.496994,29.9997065,248.496994,21.51890169,248.496994,24.31666857
249.498998,21.59323452,249.498998,19.1460297,249.498998,22.90668219
250.501002,34.84452692,250.501002,26.27375101,250.501002,26.19771608
251.503006,20.47253319,251.503006,15.51221505,251.503006,14.40293908
252.50501,35.52336869,252.50501,24.56599458,252.50501,26.68347616
253.507014,11.51892902,253.507014,9.72639319,253.507014,7.884827538
254.509018,6.463583249,254.509018,5.469280413,254.509018,7.461448721
255.511022,22.85363054,255.511022,16.58034207,255.511022,18.25132902
256.5130261,10.52225062,256.5130261,10.26947641,256.5130261,8.591010307
257.5150301,3.848665293,257.5150301,2.668056071,257.5150301,2.272563668
258.5170341,8.877014773,258.5170341,8.564292531,258.5170341,12.37741605
259.5190381,6.869595029,259.5190381,6.519429759,259.5190381,7.620090985
260.5210421,2.010145887,260.5210421,1.625436591,260.5210421,5.037292457
261.5230461,1.751661833,261.5230461,2.40780659,261.5230461,4.045363062
262.5250501,8.002578124,262.5250501,8.090239485,262.5250501,9.074182238
263.5270541,2.041861306,263.5270541,2.9198639,263.5270541,2.709020731
264.5290581,3.2699511,264.5290581,3.03804012,264.5290581,2.337915409
265.5310621,3.359847493,265.5310621,3.651851213,265.5310621,3.247028664
266.5330661,3.959747985,266.5330661,4.564307763,266.5330661,4.489638465
267.5350701,4.507427273,267.5350701,2.027560815,267.5350701,6.836381747
268.5370741,2.642432702,268.5370741,2.060102324,268.5370741,1.546977162
269.5390782,3.14196832,269.5390782,5.997875749,269.5390782,4.052084224
270.5410822,3.109645934,270.5410822,0.5378317,270.5410822,2.66990947
271.5430862,4.036803039,271.5430862,2.4256593,271.5430862,6.901257362
272.5450902,4.606925377,272.5450902,2.282466467,272.5450902,10.75939605
273.5470942,4.535824034,273.5470942,1.823443629,273.5470942,3.181796302
274.5490982,1.674400871,274.5490982,4.265642882,274.5490982,2.274077104
275.5511022,1.307564299,275.5511022,5.113534452,275.5511022,9.311649962
276.5531062,5.752916574,276.5531062,2.13319299,276.5531062,6.315516513
277.5551102,6.169692508,277.5551102,5.303184233,277.5551102,5.461249856
278.5571142,3.420558364,278.5571142,1.022952419,278.5571142,4.474035104
279.5591182,4.655498767,279.5591182,2.016743206,279.5591182,4.507656544
280.5611222,6.256355642,280.5611222,4.749087749,280.5611222,3.869115908
281.5631263,5.927499823,281.5631263,3.015768866,281.5631263,0.631627725
282.5651303,4.185640958,282.5651303,3.4352118,282.5651303,4.995119929
283.5671343,2.80112324,283.5671343,3.426666961,283.5671343,1.919146082
284.5691383,2.219727048,284.5691383,3.037520887,284.5691383,6.026016207
285.5711423,6.65864802,285.5711423,3.014661188,285.5711423,1.920605364
286.5731463,7.115206726,286.5731463,2.015440373,286.5731463,2.401503641
287.5751503,3.541299442,287.5751503,4.519486959,287.5751503,1.423221973
288.5771543,5.044155722,288.5771543,1.898006865,288.5771543,2.304476184
289.5791583,2.045250459,289.5791583,3.861110596,289.5791583,1.233001698
290.5811623,5.029677558,290.5811623,1.000039018,290.5811623,0.318102303
291.5831663,5.695941479,291.5831663,1.987465826,291.5831663,1.899753295
292.5851703,1.020470608,292.5851703,0.738198572,292.5851703,1.885864346
293.5871743,5.41026682,293.5871743,0.256506835,293.5871743,2.452769368
294.5891784,3.527103711,294.5891784,5.625121403,294.5891784,3.712563496
295.5911824,1.676027608,295.5911824,1.875755372,295.5911824,4.776951333
296.5931864,3.569096702,296.5931864,3.01659785,296.5931864,4.798593459
297.5951904,2.460904872,297.5951904,3.651936131,297.5951904,3.085139056
298.5971944,4.930413226,298.5971944,3.153715945,298.5971944,2.356883489
299.5991984,5.124431073,299.5991984,4.803916512,299.5991984,1.753218819
300.6012024,2.027020808,300.6012024,2.140763558,300.6012024,2.46630665
301.6032064,0.916604179,301.6032064,2.391125448,301.6032064,4.815308265
302.6052104,3.35505271,302.6052104,0.502771513,302.6052104,2.454327387
303.6072144,0.45639018,303.6072144,0.803791983,303.6072144,1.780165365
304.6092184,2.233557705,304.6092184,4.170523764,304.6092184,1.212955525
305.6112224,3.289464987,305.6112224,0.531315899,305.6112224,1.622321515
306.6132265,2.319948892,306.6132265,2.814251292,306.6132265,2.888778565
307.6152305,2.901002789,307.6152305,1.747484085,307.6152305,0.942651406
308.6172345,2.00853224,308.6172345,1.982457798,308.6172345,1.387614279
309.6192385,1.542003691,309.6192385,0.885482092,309.6192385,2.438045508
310.6212425,1.443356022,310.6212425,0.733030931,310.6212425,0.738845676
311.6232465,4.080868498,311.6232465,3.523400637,311.6232465,4.324862972
312.6252505,2.691281516,312.6252505,3.868731748,312.6252505,1.882980001
313.6272545,1.384880936,313.6272545,0.39568623,313.6272545,1.220878514
314.6292585,2.670692842,314.6292585,0.805729767,314.6292585,0.924548318
315.6312625,0.670323576,315.6312625,1.845796067,315.6312625,1.927725755
316.6332665,3.235538821,316.6332665,3.524584398,316.6332665,2.181661879
317.6352705,1.949599852,317.6352705,0.763105051,317.6352705,0.699276288
318.6372745,3.024778904,318.6372745,2.779302412,318.6372745,1.671474102
319.6392786,3.58465238,319.6392786,2.458824839,319.6392786,1.302594714
320.6412826,3.238688377,320.6412826,2.104883869,320.6412826,1.975543545
321.6432866,1.399544314,321.6432866,3.481679392,321.6432866,2.111615621
322.6452906,2.636974674,322.6452906,3.865809044,322.6452906,2.395684131
323.6472946,3.467084468,323.6472946,1.873545894,323.6472946,3.299277885
324.6492986,1.675946518,324.6492986,4.161518173,324.6492986,1.337085539
325.6513026,1.474034795,325.6513026,1.750430667,325.6513026,1.10261799
326.6533066,3.208345615,326.6533066,1.668897786,326.6533066,1.930178673
327.6553106,0.738473571,327.6553106,2.154244115,327.6553106,2.374851107
328.6573146,6.316032333,328.6573146,2.270423326,328.6573146,0.167374251
329.6593186,1.374785455,329.6593186,3.365709781,329.6593186,0.540265987
330.6613226,3.399128828,330.6613226,5.559934384,330.6613226,2.257382233
331.6633267,2.024536925,331.6633267,2.894607657,331.6633267,1.656263328
332.6653307,4.522043808,332.6653307,1.140223189,332.6653307,0.935031838
333.6673347,4.081756489,333.6673347,3.465605223,333.6673347,1.107701331
334.6693387,1.64513501,334.6693387,0.3579838,334.6693387,2.400846849
335.6713427,1.038424544,335.6713427,1.881299844,335.6713427,1.132729904
336.6733467,2.093092561,336.6733467,2.517886439,336.6733467,1.089875383
337.6753507,1.634719013,337.6753507,1.399164084,337.6753507,1.169569052
338.6773547,2.718518172,338.6773547,2.903592669,338.6773547,1.552061811
339.6793587,0.718094285,339.6793587,1.375686815,339.6793587,1.944483937
340.6813627,3.521940901,340.6813627,1.009602919,340.6813627,2.419676092
341.6833667,2.076174062,341.6833667,2.4369892,341.6833667,0.485622712
342.6853707,5.410839109,342.6853707,3.222404708,342.6853707,0.65950869
343.6873747,5.102655071,343.6873747,1.911362683,343.6873747,1.6157555
344.6893788,3.964212982,344.6893788,3.316543509,344.6893788,0.614763305
345.6913828,2.141283479,345.6913828,2.4840038,345.6913828,1.805931806
346.6933868,2.828261087,346.6933868,4.19184223,346.6933868,1.167482019
347.6953908,1.880119326,347.6953908,0.516324329,347.6953908,1.0219245
348.6973948,2.289305403,348.6973948,1.082673581,348.6973948,1.262415807
349.6993988,2.546069876,349.6993988,1.204546588,349.6993988,0.803285209
350.7014028,1.402316608,350.7014028,2.356678255,350.7014028,0.980842459
351.7034068,0.600799912,351.7034068,0.882179572,351.7034068,1.16478176
352.7054108,1.270925633,352.7054108,3.430066089,352.7054108,2.335322464
353.7074148,2.411483535,353.7074148,1.192570726,353.7074148,0.619825442
354.7094188,4.458239097,354.7094188,3.659029498,354.7094188,1.03671039
355.7114228,2.680934756,355.7114228,1.754772713,355.7114228,0.648063777
356.7134269,0.799942862,356.7134269,2.365463432,356.7134269,0.906515276
357.7154309,1.853653752,357.7154309,0.475249056,357.7154309,2.183105361
358.7174349,1.48541508,358.7174349,1.194951097,358.7174349,0.54283692
359.7194389,2.171573338,359.7194389,0.385707136,359.7194389,0.405010369
360.7214429,2.837294789,360.7214429,2.942828293,360.7214429,1.036470177
361.7234469,3.407770075,361.7234469,1.97150178,361.7234469,0.958259508
362.7254509,1.754453057,362.7254509,2.540409772,362.7254509,1.664983701
363.7274549,3.424674368,363.7274549,1.036949011,363.7274549,1.407817536
364.7294589,0.894583628,364.7294589,1.187407656,364.7294589,0.747637982
365.7314629,2.751462087,365.7314629,2.706368329,365.7314629,0.689215763
366.7334669,1.658235702,366.7334669,4.377239933,366.7334669,2.760113907
367.7354709,3.207619867,367.7354709,3.9258316,367.7354709,1.720011509
368.7374749,3.332015343,368.7374749,2.211688996,368.7374749,0.641480624
369.739479,1.999173295,369.739479,2.503531371,369.739479,0.691131864
370.741483,1.998446022,370.741483,2.959550348,370.741483,0.558912084
371.743487,3.533523672,371.743487,0.484424168,371.743487,1.115179231
372.745491,3.009073169,372.745491,3.588865284,372.745491,0.816805838
373.747495,3.400836361,373.747495,1.794498857,373.747495,2.185977416
374.749499,2.309098436,374.749499,2.286337771,374.749499,1.691936821
375.751503,2.267166292,375.751503,4.311249228,375.751503,0.910336958
376.753507,1.592058471,376.753507,0.679541277,376.753507,2.707041341
377.755511,1.725532761,377.755511,4.188904871,377.755511,0.521520748
378.757515,3.604786123,378.757515,3.00601648,378.757515,1.308984411
379.759519,4.222973948,379.759519,3.425476646,379.759519,1.636752437
380.761523,1.381922512,380.761523,2.281737017,380.761523,2.386741221
381.7635271,0.875085997,381.7635271,3.020570802,381.7635271,0.689449448
382.7655311,3.025921622,382.7655311,2.697179031,382.7655311,1.494713687
383.7675351,2.696165223,383.7675351,2.585758195,383.7675351,0.721135127
384.7695391,1.1391513,384.7695391,1.780615748,384.7695391,1.153548028
385.7715431,0.716580973,385.7715431,3.280909257,385.7715431,1.58336271
386.7735471,5.539452202,386.7735471,3.611977254,386.7735471,1.589769154
387.7755511,6.197354148,387.7755511,3.902004672,387.7755511,0.416369432
388.7775551,2.596405295,388.7775551,3.195917653,388.7775551,2.669700388
389.7795591,2.211256046,389.7795591,2.258106375,389.7795591,1.073370097
