data from new session is written from here:
Fri May  7 15:31:50 2021,-45,295,80
Fri May  7 15:31:50 2021,-56,278,86
Fri May  7 15:31:50 2021,-50,194,113
Fri May  7 15:31:50 2021,-51,195,116
Fri May  7 15:31:50 2021,-16,174,96
Fri May  7 15:31:50 2021,38,209,66
Fri May  7 15:31:50 2021,33,253,44
Fri May  7 15:31:50 2021,19,299,33
Fri May  7 15:31:50 2021,-28,308,77
Fri May  7 15:31:50 2021,-55,282,89
Fri May  7 15:31:50 2021,-65,255,76
Fri May  7 15:31:50 2021,8,171,116
Fri May  7 15:31:50 2021,30,164,88
Fri May  7 15:31:50 2021,15,181,81
Fri May  7 15:31:50 2021,44,255,43
Fri May  7 15:31:50 2021,47,310,44
Fri May  7 15:31:50 2021,9,299,63
Fri May  7 15:31:50 2021,-27,284,83
Fri May  7 15:31:50 2021,-53,242,75
Fri May  7 15:31:50 2021,-17,173,103
Fri May  7 15:31:50 2021,52,170,80
Fri May  7 15:31:50 2021,68,183,54
Fri May  7 15:31:50 2021,30,288,35
Fri May  7 15:31:50 2021,15,284,76
Fri May  7 15:31:50 2021,-41,287,82
Fri May  7 15:31:50 2021,-44,242,71
Fri May  7 15:31:50 2021,-23,210,89
Fri May  7 15:31:50 2021,1,186,91
Fri May  7 15:31:50 2021,30,171,90
Fri May  7 15:31:50 2021,89,206,80
Fri May  7 15:31:50 2021,72,233,74
Fri May  7 15:31:50 2021,61,263,68
Fri May  7 15:31:50 2021,2,303,56
Fri May  7 15:31:50 2021,-29,286,80
Fri May  7 15:31:50 2021,-34,252,66
Fri May  7 15:31:50 2021,-2,170,97
Fri May  7 15:31:50 2021,35,162,80
Fri May  7 15:31:50 2021,82,183,79
Fri May  7 15:31:50 2021,96,179,72
Fri May  7 15:31:50 2021,90,270,69
Fri May  7 15:31:50 2021,26,278,70
Fri May  7 15:31:50 2021,10,279,83
Fri May  7 15:31:50 2021,-38,239,78
Fri May  7 15:31:50 2021,-22,204,80
Fri May  7 15:31:50 2021,28,164,87
Fri May  7 15:31:50 2021,98,165,71
Fri May  7 15:31:50 2021,120,201,58
Fri May  7 15:31:50 2021,122,256,62
Fri May  7 15:31:50 2021,54,317,48
Fri May  7 15:31:50 2021,14,315,70
Fri May  7 15:31:50 2021,19,288,81
Fri May  7 15:31:50 2021,24,219,101
Fri May  7 15:31:50 2021,82,175,72
Fri May  7 15:31:50 2021,88,158,57
Fri May  7 15:31:51 2021,113,217,60
Fri May  7 15:31:51 2021,72,294,63
Fri May  7 15:31:51 2021,46,284,55
Fri May  7 15:31:51 2021,31,267,74
Fri May  7 15:31:51 2021,32,187,74
Fri May  7 15:31:51 2021,39,171,71
Fri May  7 15:31:51 2021,100,165,89
Fri May  7 15:31:51 2021,122,233,78
Fri May  7 15:31:51 2021,93,270,63
Fri May  7 15:31:51 2021,49,287,52
Fri May  7 15:31:51 2021,18,314,61
Fri May  7 15:31:51 2021,1,253,83
Fri May  7 15:31:51 2021,43,190,82
Fri May  7 15:31:51 2021,93,193,69
Fri May  7 15:31:51 2021,122,217,54
Fri May  7 15:31:51 2021,106,247,32
Fri May  7 15:31:51 2021,99,283,44
Fri May  7 15:31:51 2021,124,316,61
Fri May  7 15:31:51 2021,56,287,85
Fri May  7 15:31:51 2021,47,250,88
Fri May  7 15:31:51 2021,29,212,91
Fri May  7 15:31:51 2021,119,185,94
Fri May  7 15:31:51 2021,142,222,74
Fri May  7 15:31:51 2021,151,261,56
Fri May  7 15:31:51 2021,107,290,46
Fri May  7 15:31:51 2021,54,321,66
Fri May  7 15:31:51 2021,12,296,78
Fri May  7 15:31:51 2021,-4,256,83
Fri May  7 15:31:51 2021,28,209,84
Fri May  7 15:31:51 2021,84,195,64
Fri May  7 15:31:51 2021,112,198,65
Fri May  7 15:31:51 2021,131,268,53
Fri May  7 15:31:51 2021,118,305,44
Fri May  7 15:31:51 2021,80,321,57
Fri May  7 15:31:51 2021,15,292,68
Fri May  7 15:31:51 2021,22,249,81
Fri May  7 15:31:51 2021,10,215,72
Fri May  7 15:31:51 2021,134,191,81
Fri May  7 15:31:51 2021,144,221,74
Fri May  7 15:31:51 2021,101,297,46
Fri May  7 15:31:51 2021,73,301,64
Fri May  7 15:31:51 2021,15,309,57
Fri May  7 15:31:51 2021,-1,255,70
Fri May  7 15:31:51 2021,44,236,83
Fri May  7 15:31:51 2021,73,199,82
Fri May  7 15:31:51 2021,95,203,56
Fri May  7 15:31:51 2021,124,241,53
Fri May  7 15:31:51 2021,105,290,41
Fri May  7 15:31:51 2021,73,316,51
Fri May  7 15:31:51 2021,38,330,51
Fri May  7 15:31:51 2021,19,246,74
Fri May  7 15:31:51 2021,23,225,71
Fri May  7 15:31:51 2021,58,203,76
Fri May  7 15:31:51 2021,117,207,81
Fri May  7 15:31:51 2021,129,257,46
Fri May  7 15:31:51 2021,115,266,55
Fri May  7 15:31:51 2021,14,294,40
Fri May  7 15:31:51 2021,-13,298,61
Fri May  7 15:31:51 2021,-19,233,72
Fri May  7 15:31:51 2021,20,197,75
Fri May  7 15:31:51 2021,45,194,89
Fri May  7 15:31:51 2021,72,209,56
Fri May  7 15:31:51 2021,96,248,62
Fri May  7 15:31:51 2021,57,284,40
Fri May  7 15:31:51 2021,-11,331,61
Fri May  7 15:31:51 2021,-51,302,63
Fri May  7 15:31:51 2021,-30,283,62
Fri May  7 15:31:51 2021,22,213,72
Fri May  7 15:31:51 2021,38,214,76
Fri May  7 15:31:51 2021,83,226,42
Fri May  7 15:31:51 2021,83,275,26
Fri May  7 15:31:51 2021,67,315,34
Fri May  7 15:31:51 2021,-1,334,38
Fri May  7 15:31:51 2021,-7,292,63
Fri May  7 15:31:51 2021,5,275,89
Fri May  7 15:31:52 2021,12,195,75
Fri May  7 15:31:52 2021,24,195,88
Fri May  7 15:31:52 2021,53,209,69
Fri May  7 15:31:52 2021,67,273,53
Fri May  7 15:31:52 2021,2,326,39
Fri May  7 15:31:52 2021,10,325,72
Fri May  7 15:31:52 2021,-68,281,71
Fri May  7 15:31:52 2021,-45,234,81
Fri May  7 15:31:52 2021,-21,208,86
Fri May  7 15:31:52 2021,12,204,70
Fri May  7 15:31:52 2021,52,221,76
Fri May  7 15:31:52 2021,50,266,77
Fri May  7 15:31:52 2021,11,287,48
Fri May  7 15:31:52 2021,-52,318,48
Fri May  7 15:31:52 2021,-82,291,60
Fri May  7 15:31:52 2021,-79,247,84
Fri May  7 15:31:52 2021,7,192,100
Fri May  7 15:31:52 2021,17,200,64
Fri May  7 15:31:52 2021,35,224,71
Fri May  7 15:31:52 2021,46,320,47
Fri May  7 15:31:52 2021,-10,329,45
Fri May  7 15:31:52 2021,-62,304,55
Fri May  7 15:31:52 2021,-102,266,78
Fri May  7 15:31:52 2021,-46,207,99
Fri May  7 15:31:52 2021,-16,196,87
Fri May  7 15:31:52 2021,11,205,89
Fri May  7 15:31:52 2021,33,224,69
Fri May  7 15:31:52 2021,14,245,63
Fri May  7 15:31:52 2021,-12,317,59
Fri May  7 15:31:52 2021,-51,296,66
Fri May  7 15:31:52 2021,-76,284,78
Fri May  7 15:31:52 2021,-18,228,89
Fri May  7 15:31:52 2021,-12,178,105
Fri May  7 15:31:52 2021,-3,181,102
Fri May  7 15:31:52 2021,34,247,54
Fri May  7 15:31:52 2021,-2,333,37
Fri May  7 15:31:52 2021,-35,319,60
Fri May  7 15:31:52 2021,-100,297,77
Fri May  7 15:31:52 2021,-99,210,101
Fri May  7 15:31:52 2021,-53,191,95
Fri May  7 15:31:52 2021,0,188,73
Fri May  7 15:31:52 2021,17,214,65
Fri May  7 15:31:52 2021,30,265,85
Fri May  7 15:31:52 2021,-12,313,52
Fri May  7 15:31:52 2021,-51,304,58
Fri May  7 15:31:52 2021,-68,282,83
Fri May  7 15:31:52 2021,-58,251,86
Fri May  7 15:31:52 2021,-17,161,115
Fri May  7 15:31:52 2021,-31,185,92
Fri May  7 15:31:52 2021,-10,216,95
Fri May  7 15:31:52 2021,8,323,45
Fri May  7 15:31:52 2021,-7,310,69
Fri May  7 15:31:52 2021,-86,337,73
Fri May  7 15:31:52 2021,-87,250,87
Fri May  7 15:31:52 2021,-63,217,92
Fri May  7 15:31:52 2021,-47,189,107
Fri May  7 15:31:52 2021,17,210,94
Fri May  7 15:31:52 2021,28,197,71
Fri May  7 15:31:52 2021,32,263,69
Fri May  7 15:31:52 2021,-21,314,46
Fri May  7 15:31:52 2021,-82,303,71
Fri May  7 15:31:52 2021,-81,280,75
Fri May  7 15:31:52 2021,-59,176,93
Fri May  7 15:31:52 2021,-14,178,93
Fri May  7 15:31:52 2021,-13,174,87
Fri May  7 15:31:52 2021,-1,238,83
Fri May  7 15:31:52 2021,-7,286,67
Fri May  7 15:31:52 2021,-47,309,66
Fri May  7 15:31:52 2021,-75,293,85
Fri May  7 15:31:52 2021,-91,267,108
Fri May  7 15:31:52 2021,-38,208,100
Fri May  7 15:31:52 2021,-13,175,117
Fri May  7 15:31:52 2021,14,162,97
Fri May  7 15:31:52 2021,20,207,74
Fri May  7 15:31:53 2021,-29,292,65
Fri May  7 15:31:53 2021,-77,298,86
Fri May  7 15:31:53 2021,-79,260,81
Fri May  7 15:31:53 2021,-77,233,86
Fri May  7 15:31:53 2021,-40,200,90
Fri May  7 15:31:53 2021,12,170,77
Fri May  7 15:31:53 2021,23,209,60
Fri May  7 15:31:53 2021,2,260,57
Fri May  7 15:31:53 2021,-13,307,49
Fri May  7 15:31:53 2021,-56,292,58
Fri May  7 15:31:53 2021,-63,242,91
Fri May  7 15:31:53 2021,-42,199,115
Fri May  7 15:31:53 2021,-40,167,114
Fri May  7 15:31:53 2021,60,192,96
Fri May  7 15:31:53 2021,42,243,67
Fri May  7 15:31:53 2021,36,293,68
Fri May  7 15:31:53 2021,-36,319,96
Fri May  7 15:31:53 2021,-68,290,71
Fri May  7 15:31:53 2021,-40,255,104
Fri May  7 15:31:53 2021,-3,181,115
Fri May  7 15:31:53 2021,-11,164,110
Fri May  7 15:31:53 2021,2,160,86
Fri May  7 15:31:53 2021,36,250,51
Fri May  7 15:31:53 2021,8,320,59
Fri May  7 15:31:53 2021,-53,280,77
Fri May  7 15:31:53 2021,-80,245,96
Fri May  7 15:31:53 2021,-56,201,96
Fri May  7 15:31:53 2021,-2,173,95
Fri May  7 15:31:53 2021,21,174,67
Fri May  7 15:31:53 2021,40,190,54
Fri May  7 15:31:53 2021,33,302,53
Fri May  7 15:31:53 2021,8,296,62
Fri May  7 15:31:53 2021,-27,283,79
Fri May  7 15:31:53 2021,-41,234,91
Fri May  7 15:31:53 2021,-31,167,95
Fri May  7 15:31:53 2021,30,175,87
Fri May  7 15:31:53 2021,96,212,90
Fri May  7 15:31:53 2021,76,231,63
Fri May  7 15:31:53 2021,4,329,65
Fri May  7 15:31:53 2021,-16,283,76
